% Moku:Lab Oscilloscope
% Channel A (Input 1, on), DC, 200 MHz, 1 MOhm, 1 Vpp, 1 x probe attenuation
% Channel B (Input 2, on), DC, 200 MHz, 1 MOhm, 1 Vpp, 1 x probe attenuation
% Time span 13.02 s, time offset 76.84 ms, Normal acquisition mode, no averaging
% Edge trigger: Channel A, level 0.000 V, Auto mode, Rising edge, Auto sensitivity, noise reject off, HF reject off
% Output 1 (off) - Sine, 10.000 000 000 000 MHz, 1.000 0 Vpp, offset 0.000 0 V, phase 0.000 000 deg, output termination 50 Ohm
% Output 2 (off) - Square, 50.000 000 000 kHz, 500.0 mVpp, offset 0.000 0 V, phase 0.000 000 deg, duty cycle 50.00 %, output termination 50 Ohm
% Internal 10 MHz clock
% Acquired 2026-08-12 T 11:57:16 +1000
% Time (s), Channel A (Input 1) (V), Channel B (Input 2) (V), Math (Ch A + Ch B) (V)
2.076366928000e+00, 7.900000e-02, 1.301667e-01, 2.091667e-01
2.089110960000e+00, 7.913333e-02, 1.301667e-01, 2.093000e-01
2.101854992000e+00, 7.913333e-02, 1.304333e-01, 2.095667e-01
2.114599024000e+00, 7.926667e-02, 1.303000e-01, 2.095667e-01
2.127343056000e+00, 7.993333e-02, 1.297667e-01, 2.097000e-01
2.140087088000e+00, 8.020000e-02, 1.296333e-01, 2.098333e-01
2.152831120000e+00, 8.140000e-02, 1.284333e-01, 2.098333e-01
2.165575152000e+00, 8.166667e-02, 1.277667e-01, 2.094333e-01
2.178319184000e+00, 8.351667e-02, 1.260167e-01, 2.095333e-01
2.191063216000e+00, 8.485000e-02, 1.249500e-01, 2.098000e-01
2.203807248000e+00, 8.736667e-02, 1.226667e-01, 2.100333e-01
2.216551280000e+00, 8.870000e-02, 1.213333e-01, 2.100333e-01
2.229295312000e+00, 9.216667e-02, 1.181333e-01, 2.103000e-01
2.242039344000e+00, 9.588333e-02, 1.149333e-01, 2.108167e-01
2.254783376000e+00, 9.761667e-02, 1.130500e-01, 2.106667e-01
2.267527408000e+00, 1.004000e-01, 1.103833e-01, 2.107833e-01
2.280271440000e+00, 1.041333e-01, 1.074333e-01, 2.115667e-01
2.293015472000e+00, 1.065333e-01, 1.047667e-01, 2.113000e-01
2.305759504000e+00, 1.101167e-01, 1.015667e-01, 2.116833e-01
2.318503536000e+00, 1.123833e-01, 9.928333e-02, 2.116667e-01
2.331247568000e+00, 1.159667e-01, 9.581667e-02, 2.117833e-01
2.343991600000e+00, 1.175667e-01, 9.421667e-02, 2.117833e-01
2.356735632000e+00, 1.206167e-01, 9.153333e-02, 2.121500e-01
2.369479664000e+00, 1.239500e-01, 8.833333e-02, 2.122833e-01
2.382223696000e+00, 1.248833e-01, 8.660000e-02, 2.114833e-01
2.394967728000e+00, 1.263333e-01, 8.540000e-02, 2.117333e-01
2.407711760000e+00, 1.276667e-01, 8.420000e-02, 2.118667e-01
2.420455792000e+00, 1.284667e-01, 8.353333e-02, 2.120000e-01
2.433199824000e+00, 1.296667e-01, 8.245000e-02, 2.121167e-01
2.445943856000e+00, 1.318000e-01, 8.071667e-02, 2.125167e-01
2.458687888000e+00, 1.331333e-01, 7.936667e-02, 2.125000e-01
2.471431920000e+00, 1.331333e-01, 7.925000e-02, 2.123833e-01
2.484175952000e+00, 1.350000e-01, 7.763333e-02, 2.126333e-01
2.496919984000e+00, 1.348667e-01, 7.750000e-02, 2.123667e-01
2.509664016000e+00, 1.361833e-01, 7.643333e-02, 2.126167e-01
2.522408048000e+00, 1.365833e-01, 7.576667e-02, 2.123500e-01
2.535152080000e+00, 1.371000e-01, 7.536667e-02, 2.124667e-01
2.547896112000e+00, 1.376333e-01, 7.496667e-02, 2.126000e-01
2.560640144000e+00, 1.384333e-01, 7.416667e-02, 2.126000e-01
2.573384176000e+00, 1.388333e-01, 7.363333e-02, 2.124667e-01
2.586128208000e+00, 1.388333e-01, 7.363333e-02, 2.124667e-01
2.598872240000e+00, 1.385667e-01, 7.403333e-02, 2.126000e-01
2.611616272000e+00, 1.383000e-01, 7.430000e-02, 2.126000e-01
2.624360304000e+00, 1.377667e-01, 7.470000e-02, 2.124667e-01
2.637104336000e+00, 1.367167e-01, 7.563333e-02, 2.123500e-01
2.649848368000e+00, 1.357833e-01, 7.683333e-02, 2.126167e-01
2.662592400000e+00, 1.347167e-01, 7.763333e-02, 2.123500e-01
2.675336432000e+00, 1.331333e-01, 7.925000e-02, 2.123833e-01
2.688080464000e+00, 1.306000e-01, 8.178333e-02, 2.123833e-01
2.700824496000e+00, 1.275333e-01, 8.418333e-02, 2.117167e-01
2.713568528000e+00, 1.254000e-01, 8.593333e-02, 2.113333e-01
2.726312560000e+00, 1.231500e-01, 8.806667e-02, 2.112167e-01
2.739056592000e+00, 1.204833e-01, 9.086667e-02, 2.113500e-01
2.751800624000e+00, 1.189000e-01, 9.193333e-02, 2.108333e-01
2.764544656000e+00, 1.150333e-01, 9.555000e-02, 2.105833e-01
2.777288688000e+00, 1.117167e-01, 9.915000e-02, 2.108667e-01
2.790032720000e+00, nan, nan, nan
2.802776752000e+00, nan, nan, nan
2.815520784000e+00, nan, nan, nan
2.828264816000e+00, nan, nan, nan
2.841008848000e+00, nan, nan, nan
2.853752880000e+00, nan, nan, nan
2.866496912000e+00, nan, nan, nan
2.879240944000e+00, nan, nan, nan
2.891984976000e+00, nan, nan, nan
2.904729008000e+00, nan, nan, nan
2.917473040000e+00, nan, nan, nan
2.930217072000e+00, nan, nan, nan
2.942961104000e+00, nan, nan, nan
2.955705136000e+00, nan, nan, nan
2.968449168000e+00, nan, nan, nan
2.981193200000e+00, nan, nan, nan
2.993937232000e+00, nan, nan, nan
3.006681264000e+00, nan, nan, nan
3.019425296000e+00, nan, nan, nan
3.032169328000e+00, nan, nan, nan
3.044913360000e+00, nan, nan, nan
3.057657392000e+00, nan, nan, nan
3.070401424000e+00, nan, nan, nan
3.083145456000e+00, nan, nan, nan
3.095889488000e+00, nan, nan, nan
3.108633520000e+00, nan, nan, nan
3.121377552000e+00, nan, nan, nan
3.134121584000e+00, nan, nan, nan
3.146865616000e+00, nan, nan, nan
3.159609648000e+00, nan, nan, nan
3.172353680000e+00, nan, nan, nan
3.185097712000e+00, nan, nan, nan
3.197841744000e+00, nan, nan, nan
3.210585776000e+00, nan, nan, nan
3.223329808000e+00, nan, nan, nan
3.236073840000e+00, nan, nan, nan
3.248817872000e+00, nan, nan, nan
3.261561904000e+00, nan, nan, nan
3.274305936000e+00, nan, nan, nan
3.287049968000e+00, nan, nan, nan
3.299794000000e+00, nan, nan, nan
3.312538032000e+00, nan, nan, nan
3.325282064000e+00, nan, nan, nan
3.338026096000e+00, nan, nan, nan
3.350770128000e+00, nan, nan, nan
3.363514160000e+00, nan, nan, nan
3.376258192000e+00, nan, nan, nan
3.389002224000e+00, nan, nan, nan
3.401746256000e+00, nan, nan, nan
3.414490288000e+00, nan, nan, nan
3.427234320000e+00, nan, nan, nan
3.439978352000e+00, nan, nan, nan
3.452722384000e+00, nan, nan, nan
3.465466416000e+00, nan, nan, nan
3.478210448000e+00, nan, nan, nan
3.490954480000e+00, nan, nan, nan
3.503698512000e+00, nan, nan, nan
3.516442544000e+00, nan, nan, nan
3.529186576000e+00, nan, nan, nan
3.541930608000e+00, nan, nan, nan
3.554674640000e+00, nan, nan, nan
3.567418672000e+00, nan, nan, nan
3.580162704000e+00, nan, nan, nan
3.592906736000e+00, nan, nan, nan
3.605650768000e+00, nan, nan, nan
3.618394800000e+00, nan, nan, nan
3.631138832000e+00, nan, nan, nan
3.643882864000e+00, nan, nan, nan
3.656626896000e+00, nan, nan, nan
3.669370928000e+00, nan, nan, nan
3.682114960000e+00, nan, nan, nan
3.694858992000e+00, nan, nan, nan
3.707603024000e+00, nan, nan, nan
3.720347056000e+00, nan, nan, nan
3.733091088000e+00, nan, nan, nan
3.745835120000e+00, nan, nan, nan
3.758579152000e+00, nan, nan, nan
3.771323184000e+00, nan, nan, nan
3.784067216000e+00, nan, nan, nan
3.796811248000e+00, nan, nan, nan
3.809555280000e+00, nan, nan, nan
3.822299312000e+00, nan, nan, nan
3.835043344000e+00, nan, nan, nan
3.847787376000e+00, nan, nan, nan
3.860531408000e+00, nan, nan, nan
3.873275440000e+00, nan, nan, nan
3.886019472000e+00, nan, nan, nan
3.898763504000e+00, nan, nan, nan
3.911507536000e+00, nan, nan, nan
3.924251568000e+00, nan, nan, nan
3.936995600000e+00, nan, nan, nan
3.949739632000e+00, nan, nan, nan
3.962483664000e+00, nan, nan, nan
3.975227696000e+00, nan, nan, nan
3.987971728000e+00, nan, nan, nan
4.000715760000e+00, nan, nan, nan
4.013459792000e+00, nan, nan, nan
4.026203824000e+00, nan, nan, nan
4.038947856000e+00, nan, nan, nan
4.051691888000e+00, nan, nan, nan
4.064435920000e+00, nan, nan, nan
4.077179952000e+00, nan, nan, nan
4.089923984000e+00, nan, nan, nan
4.102668016000e+00, nan, nan, nan
4.115412048000e+00, nan, nan, nan
4.128156080000e+00, nan, nan, nan
4.140900112000e+00, nan, nan, nan
4.153644144000e+00, nan, nan, nan
4.166388176000e+00, nan, nan, nan
4.179132208000e+00, nan, nan, nan
4.191876240000e+00, nan, nan, nan
4.204620272000e+00, nan, nan, nan
4.217364304000e+00, nan, nan, nan
4.230108336000e+00, nan, nan, nan
4.242852368000e+00, nan, nan, nan
4.255596400000e+00, nan, nan, nan
4.268340432000e+00, nan, nan, nan
4.281084464000e+00, nan, nan, nan
4.293828496000e+00, nan, nan, nan
4.306572528000e+00, nan, nan, nan
4.319316560000e+00, nan, nan, nan
4.332060592000e+00, nan, nan, nan
4.344804624000e+00, nan, nan, nan
4.357548656000e+00, nan, nan, nan
4.370292688000e+00, nan, nan, nan
4.383036720000e+00, nan, nan, nan
4.395780752000e+00, nan, nan, nan
4.408524784000e+00, nan, nan, nan
4.421268816000e+00, nan, nan, nan
4.434012848000e+00, nan, nan, nan
4.446756880000e+00, nan, nan, nan
4.459500912000e+00, nan, nan, nan
4.472244944000e+00, nan, nan, nan
4.484988976000e+00, nan, nan, nan
4.497733008000e+00, nan, nan, nan
4.510477040000e+00, nan, nan, nan
4.523221072000e+00, nan, nan, nan
4.535965104000e+00, nan, nan, nan
4.548709136000e+00, nan, nan, nan
4.561453168000e+00, nan, nan, nan
4.574197200000e+00, nan, nan, nan
4.586941232000e+00, nan, nan, nan
4.599685264000e+00, nan, nan, nan
4.612429296000e+00, nan, nan, nan
4.625173328000e+00, nan, nan, nan
4.637917360000e+00, nan, nan, nan
4.650661392000e+00, nan, nan, nan
4.663405424000e+00, nan, nan, nan
4.676149456000e+00, nan, nan, nan
4.688893488000e+00, nan, nan, nan
4.701637520000e+00, nan, nan, nan
4.714381552000e+00, nan, nan, nan
4.727125584000e+00, nan, nan, nan
4.739869616000e+00, nan, nan, nan
4.752613648000e+00, nan, nan, nan
4.765357680000e+00, nan, nan, nan
4.778101712000e+00, nan, nan, nan
4.790845744000e+00, nan, nan, nan
4.803589776000e+00, nan, nan, nan
4.816333808000e+00, nan, nan, nan
4.829077840000e+00, nan, nan, nan
4.841821872000e+00, nan, nan, nan
4.854565904000e+00, nan, nan, nan
4.867309936000e+00, nan, nan, nan
4.880053968000e+00, nan, nan, nan
4.892798000000e+00, nan, nan, nan
4.905542032000e+00, nan, nan, nan
4.918286064000e+00, nan, nan, nan
4.931030096000e+00, nan, nan, nan
4.943774128000e+00, nan, nan, nan
4.956518160000e+00, nan, nan, nan
4.969262192000e+00, nan, nan, nan
4.982006224000e+00, nan, nan, nan
4.994750256000e+00, nan, nan, nan
5.007494288000e+00, nan, nan, nan
5.020238320000e+00, nan, nan, nan
5.032982352000e+00, nan, nan, nan
5.045726384000e+00, nan, nan, nan
5.058470416000e+00, nan, nan, nan
5.071214448000e+00, nan, nan, nan
5.083958480000e+00, nan, nan, nan
5.096702512000e+00, nan, nan, nan
5.109446544000e+00, nan, nan, nan
5.122190576000e+00, nan, nan, nan
5.134934608000e+00, nan, nan, nan
5.147678640000e+00, nan, nan, nan
5.160422672000e+00, nan, nan, nan
5.173166704000e+00, nan, nan, nan
5.185910736000e+00, nan, nan, nan
5.198654768000e+00, nan, nan, nan
5.211398800000e+00, nan, nan, nan
5.224142832000e+00, nan, nan, nan
5.236886864000e+00, nan, nan, nan
5.249630896000e+00, nan, nan, nan
5.262374928000e+00, nan, nan, nan
5.275118960000e+00, nan, nan, nan
5.287862992000e+00, nan, nan, nan
5.300607024000e+00, nan, nan, nan
5.313351056000e+00, nan, nan, nan
5.326095088000e+00, nan, nan, nan
5.338839120000e+00, nan, nan, nan
5.351583152000e+00, nan, nan, nan
5.364327184000e+00, nan, nan, nan
5.377071216000e+00, nan, nan, nan
5.389815248000e+00, nan, nan, nan
5.402559280000e+00, nan, nan, nan
5.415303312000e+00, nan, nan, nan
5.428047344000e+00, nan, nan, nan
5.440791376000e+00, nan, nan, nan
5.453535408000e+00, nan, nan, nan
5.466279440000e+00, nan, nan, nan
5.479023472000e+00, nan, nan, nan
5.491767504000e+00, nan, nan, nan
5.504511536000e+00, nan, nan, nan
5.517255568000e+00, nan, nan, nan
5.529999600000e+00, nan, nan, nan
5.542743632000e+00, nan, nan, nan
5.555487664000e+00, nan, nan, nan
5.568231696000e+00, nan, nan, nan
5.580975728000e+00, nan, nan, nan
5.593719760000e+00, nan, nan, nan
5.606463792000e+00, nan, nan, nan
5.619207824000e+00, nan, nan, nan
5.631951856000e+00, nan, nan, nan
5.644695888000e+00, nan, nan, nan
5.657439920000e+00, nan, nan, nan
5.670183952000e+00, nan, nan, nan
5.682927984000e+00, nan, nan, nan
5.695672016000e+00, nan, nan, nan
5.708416048000e+00, nan, nan, nan
5.721160080000e+00, nan, nan, nan
5.733904112000e+00, nan, nan, nan
5.746648144000e+00, nan, nan, nan
5.759392176000e+00, nan, nan, nan
5.772136208000e+00, nan, nan, nan
5.784880240000e+00, nan, nan, nan
5.797624272000e+00, nan, nan, nan
5.810368304000e+00, nan, nan, nan
5.823112336000e+00, nan, nan, nan
5.835856368000e+00, nan, nan, nan
5.848600400000e+00, nan, nan, nan
5.861344432000e+00, nan, nan, nan
5.874088464000e+00, nan, nan, nan
5.886832496000e+00, nan, nan, nan
5.899576528000e+00, nan, nan, nan
5.912320560000e+00, nan, nan, nan
5.925064592000e+00, nan, nan, nan
5.937808624000e+00, nan, nan, nan
5.950552656000e+00, nan, nan, nan
5.963296688000e+00, nan, nan, nan
5.976040720000e+00, nan, nan, nan
5.988784752000e+00, nan, nan, nan
6.001528784000e+00, nan, nan, nan
6.014272816000e+00, nan, nan, nan
6.027016848000e+00, nan, nan, nan
6.039760880000e+00, nan, nan, nan
6.052504912000e+00, nan, nan, nan
6.065248944000e+00, nan, nan, nan
6.077992976000e+00, nan, nan, nan
6.090737008000e+00, nan, nan, nan
6.103481040000e+00, nan, nan, nan
6.116225072000e+00, nan, nan, nan
6.128969104000e+00, nan, nan, nan
6.141713136000e+00, nan, nan, nan
6.154457168000e+00, nan, nan, nan
6.167201200000e+00, nan, nan, nan
6.179945232000e+00, nan, nan, nan
6.192689264000e+00, nan, nan, nan
6.205433296000e+00, nan, nan, nan
6.218177328000e+00, nan, nan, nan
6.230921360000e+00, nan, nan, nan
6.243665392000e+00, nan, nan, nan
6.256409424000e+00, nan, nan, nan
6.269153456000e+00, nan, nan, nan
6.281897488000e+00, nan, nan, nan
6.294641520000e+00, nan, nan, nan
6.307385552000e+00, nan, nan, nan
6.320129584000e+00, nan, nan, nan
6.332873616000e+00, nan, nan, nan
6.345617648000e+00, nan, nan, nan
6.358361680000e+00, nan, nan, nan
6.371105712000e+00, nan, nan, nan
6.383849744000e+00, nan, nan, nan
6.396593776000e+00, nan, nan, nan
6.409337808000e+00, nan, nan, nan
6.422081840000e+00, nan, nan, nan
6.434825872000e+00, nan, nan, nan
6.447569904000e+00, nan, nan, nan
